lemma,classification
brickworks,pl
brevet,nl
breakwater,el
breadbasket,ro
bravos,ca
boucle,ca
botulism,uk
botulinum,pt
borosilicate,it
borodino,ru
bornean,en
boric,ru
bolivians,es
boehme,ro
bodoni,it
blackfoot,it
bivalve,pt
bituminous,fr
biostatistics,pt
biophysicist,ru
biochemist,es
berkshires,en
bergs,no
benzoic,ro
bens,de
bennetts,de
benefice,de
benedictines,nl
belem,fr
beda,sv
bayous,fr
batiste,ca
bassoonist,nl
basle,fi
baronial,it
barmen,de
baritones,en
bargello,da
banes,es
balalaika,ru
bailes,ca
bailee,pt
bagatelle,fr
ayah,en
axially,el
avs,en
autoclave,fr
auc,es
atrophic,ca
atriplex,ca
atresia,es
atomistic,it
astragalus,ca
astarte,uk
assonance,fr
assize,it
asper,nl
asexually,nl
arteriovenous,en
artemisia,it
arsenide,en
armourer,ru
armorer,ru
aril,ca
aridity,pt
argive,en
archpriest,es
archosaur,pt
archipelagos,ru
arca,ca
arawak,ro
aras,ca
araneus,ca
aramean,es
arak,fr
arabesques,fr
aper,ca
apennine,it
anzio,it
antitank,ro
anticyclone,it
anticonvulsant,pl
anthracite,nl
anther,en
animalia,ro
aniline,pt
anglerfish,de
anemometer,en
anchorite,ca
ammonite,es
amitriptyline,en
amidships,no
ambler,en
ambassadorial,mk
amateurism,pt
albinos,es
albinism,no
alanine,fr
agronomist,el
agee,en
aesir,no
aerobatic,pl
adjuvant,ro
adjutant,pt
adjectival,ro
adit,uk
adenocarcinoma,mk
adductor,ca
addenda,nl
accipiter,ca
abruzzi,it
abortifacient,es
aborigine,el
aberdare,no
abbe,sv
abas,es
aare,de
zygotes,en
zygomatic,es
zukerman,pt
zeugma,fr
zeppo,ca
yucatec,es
yalta,uk
xyy,en
xxxv,es
xxxii,it
xxix,ca
xxiv,ca
xanthine,es
wyss,de
wss,nl
wrymouth,pl
woodhull,en
wolof,fr
wollaston,en
wolfsbane,sv
willet,en
whirlwinds,it
weka,de
watertown,en
watercraft,mk
watercolourist,en
wanner,de
wanamaker,en
wampum,de
walloon,nl
wallenstein,pt
waldheim,de
wagtail,nl
vulvar,ca
volutes,ca
volant,it
viziers,mk
vistula,pl
virtuosi,pt
virologist,it
viperidae,en
vioxx,fr
villon,fr
villi,it
vigna,ca
vienne,ca
vidar,no
victorias,no
vicariate,pt
viborg,da
vestris,en
vesicular,ca
verrazzano,it
vernier,es
verner,no
vermiform,en
vergil,ro
verger,ca
verdin,fr
velodromes,en
velas,ca
vasodilation,pt
vasculitis,it
varus,ro
varix,pt
vandyke,en
valses,fr
valmy,pl
valine,it
valetta,ca
uvula,it
uveitis,it
utile,ca
urtica,pl
urethane,es
uremic,en
urania,el
unverifiable,fr
untranslatable,it
unsporting,it
unproblematic,de
ungulate,lt
unexploited,fr
underwe,it
underboss,en
unconventionally,mk
unaired,en
umlaut,de
umbo,es
ultraconservative,ro
ulcerative,it
ulceration,pl
typographer,es
tympanum,ca
tympanic,pl
tyche,it
tutsis,fr
tutelary,ca
tursiop,fr
turkmen,ru
turdus,ro
tup,pl
tunica,en
tufa,uk
tuberculous,pt
truncation,it
trumpeters,ru
trumbo,ca
trotskyism,pl
troopship,en
trm,it
trivially,es
triptychs,es
tripolis,sv
trice,fr
trevithick,en
trevino,en
trema,ca
transposon,ca
transporte,fr
transmissible,el
transcultural,pt
transcriber,en
transcendentalism,ca
transcaucasia,ru
tramline,da
tradescantia,it
toxicologist,en
torr,fr
torques,el
torquemada,ca
torero,de
topos,ca
topographically,de
toolmaker,en
tonus,fr
tontine,fr
tolu,en
toltecs,pl
togolese,fr
tocopherol,it
tirol,it
tipis,fr
tildes,ru
ticonderoga,en
thz,ro
thuja,no
threadlike,es
thracians,mk
thetis,el
thessaly,el
theoretician,uk
theophrastus,el
thebans,el
thatching,da
thaddaeus,en
tetras,en
tetragonal,es
tercentenary,pt
tenniel,it
telemark,no
tce,fr
taxus,it
taxonomically,nl
tatu,es
tartu,ru
tarsal,en
tarns,sv
tapis,ca
tangency,it
tanga,ca
taner,de
tamoxifen,pt
tammuz,es
tajiks,ru
tachycardia,it
tachometer,nl
tach,de
tabular,da
tabora,el
tablature,fr
synthetically,pl
synchronisation,it
synchronic,fr
symposia,fr
symphysis,el
switcher,en
swineherd,de
sveriges,uk
superscript,ca
supercritical,es
superclass,es
sumpter,it
succubi,it
subtropic,ru
subtractive,it
suborder,pl
subarctic,ro
subalpine,ro
stylite,ca
stupas,de
strucker,it
strix,sv
striatum,it
streptococci,da
stratify,pt
stockade,it
stereoscope,ca
steller,fr
stela,pt
steffens,de
stanislavsky,ru
stagehand,sv
stachys,de
ssris,es
splenic,es
spironolactone,en
spiraea,pl
speedskater,de
speciation,uk
soutine,nl
soundproofing,nl
soubrette,de
soubise,fr
sophist,es
sonography,en
songhai,es
sonatina,ro
somatosensory,es
solidification,de
solent,no
softwood,fr
smollett,en
smetana,uk
slovene,it
slimer,it
skua,fr
siracusa,ru
siqueiros,es
sigmoid,en
sida,it
shoshone,pl
shelduck,fr
shearwaters,es
shako,fr
sertraline,sv
serine,fi
seraglio,ca
senter,sv
semitrailer,it
semitones,it
semiotician,es
semifinalist,es
semiarid,pt
semiaquatic,es
secularise,pt
secularisation,ro
secondo,ca
secant,it
scrubland,pt
sclera,it
sciurus,sv
scintilla,nl
schweiz,nl
schonberg,fr
schismatic,fr
scheldt,nl
scabiosa,da
sayeret,it
saxifrage,de
savonarola,it
savarin,fr
savannahs,el
saturnia,it
satirically,pt
satie,fr
saragossa,no
sappers,pt
saponins,es
santee,en
samoyed,lt
samnite,it
sambucus,ru
saman,no
salmonid,da
sailcloth,no
sadomasochism,es
sacristan,es
sachem,en
sabal,en
ruf,da
rudders,ru
rubus,lt
roundworm,en
roue,nl
roseau,en
rootstock,da
rootlet,ro
romanise,da
roes,de
riemannian,es
rickettsia,en
richler,it
rhomboid,mk
reynard,en
reversibility,fr
revalue,es
retinopathy,pt
reticular,es
reshoot,pt
reseda,en
rescript,ru
reredos,en
remarrie,en
religiousness,nl
relict,ca
regicide,pt
refrigerant,fr
reflectivity,en
reflectance,en
reder,de
redeploy,fr
recursion,ru
reconnoiter,no
reconditioning,pt
reciter,es
recirculation,it
recco,it
rearmament,da
reallocation,lt
readmission,ca
rask,pl
rasht,es
railroader,ru
radiographic,fr
rachis,ca
raceme,uk
quizmaster,nl
quetzal,pt
quaternion,de
quasars,mk
quasar,uk
quartermaster,lt
quadruped,nl
quadrupe,nl
quadrature,fr
quadrangular,es
pyrophosphate,en
pyromania,it
putrefaction,it
purpura,fr
pupate,nl
pupae,es
punica,nl
puli,lt
pugin,fr
pueblos,pt
ptosis,pt
psychopharmacology,es
psidium,en
pseudoscientific,es
protoplasm,ca
proteomics,it
prosodic,en
prorogation,fr
pronk,nl
prolog,it
professionalize,es
professionalization,fr
prn,ro
priam,ro
premolar,es
prefectural,fr
precognition,it
prebendary,it
praya,en
prang,da
praha,es
poussin,fr
potlatch,fr
potash,fr
postoperative,es
postmenopausal,el
postlude,fr
porticos,es
porphyria,it
popliteal,it
ponca,en
polymorphic,uk
polymorph,pt
polyhedral,es
polychrome,fr
polyamide,lt
polkas,es
polistes,ca
polestar,sv
plumbago,da
pleven,mk
plenipotentiary,uk
plena,no
plautus,it
plater,pl
plataea,el
plasterwork,ru
plasterer,nl
plasmids,de
plainchant,pt
plaice,da
pinna,ca
pilus,no
picus,ro
pianistic,ro
physiologist,ru
phylum,pt
phylogeny,es
phylogenetic,uk
phylloxera,de
phrenology,ca
photogravure,fr
photochemical,es
phonological,es
phonogram,uk
phocoena,en
phoca,en
phloem,ca
phenytoin,pt
phenobarbital,uk
pharmacologist,ru
pharmacologically,pl
phantasma,en
pfennig,de
petroglyphs,es
permissibility,ru
peristyle,ca
peristalsis,it
peris,ca
pericarp,it
pericardial,en
pergamum,pl
perfusion,fr
percolation,fr
pentathlon,sv
pelota,ca
pediment,pt
pedicels,ca
pedicel,es
pavan,it
patricide,es
pasto,ru
passerine,ru
parturition,fr
particularism,es
parthians,el
parthian,pt
parterre,it
parsimony,ca
parsecs,en
parricide,ca
parochialism,it
parkinsonism,it
parapsychologist,es
paraphilias,es
parametric,uk
papule,fr
paperboard,ru
panicum,de
panicle,de
panamanians,es
palmar,es
paleontological,es
palatal,ca
pagination,fr
oxidizer,ro
owlet,sv
owing,en
owensboro,en
oviparous,es
oviduct,es
oversensitive,no
overlie,da
outre,en
otus,pt
ostrogoth,fr
ostinato,nl
osteopathy,ca
osteology,mk
orthographic,es
ormandy,ca
organophosphate,el
organelles,es
organa,es
orchis,ca
oporto,ca
operettas,it
openwork,pl
opencast,de
oncidium,sv
olla,pl
olfaction,fr
odonata,en
odet,en
oculist,es
oculi,de
octavo,ca
ocelli,en
occlusion,es
oboes,de
nystagmus,pl
nureyev,el
nuncio,it
numismatist,ru
numidian,es
numerator,el
nuclease,en
nubians,es
nsaid,nl
novation,es
novas,es
noss,da
nopal,es
nonsteroidal,pl
nonesuch,fr
nonaligned,de
noemi,it
nock,en
nitrile,ca
nisi,pl
nijinsky,da
nidaros,no
nibelung,ca
nibbler,it
newcomb,en
neutropenia,fr
neurogenesis,es
neuroanatomy,lt
nestorian,ca
neoplatonist,es
neoplasm,ca
neonatology,ro
nejd,fr
negus,it
nebular,en
neapolitans,it
nbs,de
nazification,ru
navratilova,da
navigability,es
navicular,en
naiads,el
naiad,it
nacelle,fr
myopathy,es
myeloid,pt
mycenae,el
mvs,es
mutualism,pt
mutism,it
mutinous,nl
mutawa,en
mustelidae,ca
mustelid,sv
musicological,de
murderess,pl
muralist,es
mummification,es
multiprocessor,en
multifactorial,es
mujahedin,mk
moshav,fr
morphologically,ro
montrachet,fr
montpelier,fr
monoplane,ru
monongahela,en
monody,es
monod,fr
monazite,en
monatomic,el
moline,it
moliere,ru
moho,en
moder,de
modeller,it
mizzen,ru
mitochondrion,ca
miniver,en
minimisation,ca
miniaturization,el
minelayer,es
milvus,ca
millibar,it
milles,sv
milhaud,fr
microtubule,es
micronutrient,ru
microflora,it
microcephaly,es
micmac,fr
mexicanos,it
methionine,de
metastable,it
metalanguage,pt
mester,es
meson,uk
mescal,en
mercurys,no
menhirs,fr
mendelian,es
menander,el
melpomene,el
melkite,it
medulla,de
meccano,it
mckim,it
mayas,ca
maximian,ro
maxilla,es
maternally,de
matabele,en
maseru,es
marri,fr
marquises,es
marmota,no
marmora,ro
marinos,ca
marabout,fr
maoris,sv
manzanita,es
manumission,pt
mansi,it
manorial,ru
mandrill,ca
mandara,it
manchus,ru
malraux,fr
malleus,it
malanga,it
makedonija,en
maintenon,fr
maines,de
maidenhead,pl
magyars,pt
magnifico,en
magnetite,de
magistracy,es
maeterlinck,nl
madrasas,ru
macula,pt
macroscopic,es
macrophage,ca
lysozyme,fr
lyonnaise,fr
lymphoid,pl
lymphedema,no
lycium,lt
lycanthropy,es
lutyens,en
luthier,es
lunate,en
lunas,da
luik,de
lufkin,en
lucullus,fi
lubber,nl
loti,fr
longitudinally,it
lome,fr
lombardia,nl
loggias,pl
loess,ro
livonians,ru
lithology,ca
litas,lt
lir,da
liposome,es
lionfish,da
limonium,es
lii,ca
lightship,de
lieder,fr
licit,es
librae,it
leyte,ru
lexicographic,el
lexically,mk
lexemes,ca
leva,fr
leukocyte,ru
leucine,el
lethe,it
lesseps,ca
ler,ro
lepton,ca
leopoldville,en
leonards,no
lenard,en
lemnos,el
lemma,uk
lawmaking,uk
lavage,ru
laurus,lt
laudes,fr
latona,es
latinize,pt
latinist,it
lathyrus,nl
lassa,it
laryngeal,es
larghetto,fr
laotian,no
landman,en
landgrave,de
laminar,ca
lamina,nl
lally,fr
laffite,fr
lactarius,ca
lacrimal,pt
lachesis,no
kyphosis,it
kvass,uk
kudus,fr
kropotkin,ru
kreisler,de
krakau,pl
koussevitzky,en
kotar,ca
korzybski,fr
koreas,es
kopecks,ru
kolkhoz,uk
klaxons,fr
klamath,it
klaipeda,lt
kiting,no
kiowa,sv
khi,en
kennelly,mk
kempt,fr
kas,pl
karelia,fi
kaluga,ru
kafir,da
kabbalists,it
kabbalist,de
jyllands,no
juvenal,pt
jutland,da
jussieu,fr
junto,it
judgeship,de
josue,es
joffre,fr
jingo,en
jespersen,da
jazzmen,fr
jakobson,it
isthmian,nl
isosceles,it
isomorphism,ru
isocyanate,it
ismailism,fr
iseult,uk
irreversibility,it
irretrievable,ca
irredentist,fr
iphigenia,el
iop,de
ionisation,fr
involution,it
invariant,fr
invariance,it
intertidal,en
interpretable,ca
interdepartmental,ru
intercalation,ca
interahamwe,fr
instrumentalism,no
inspectorate,ro
insolation,it
inseminate,mk
inscribing,it
indistinctly,pl
indexation,uk
incompressible,fr
inactivation,el
imu,it
impromptus,ca
imposture,fr
imperia,it
impeller,de
impalement,pt
immunologist,ru
immunohistochemistry,en
immobilise,it
imagism,en
ilion,nl
ileum,en
iditarod,no
icosahedron,ru
ichthyology,el
ichneumonidae,de
ichneumon,pl
iberians,ca
iaa,de
hypotonia,es
hypostasis,es
hyperpigmentation,es
hypercholesterolemia,ca
hydrologist,ru
hydroelectricity,de
hydrodynamic,ru
hydrazine,uk
hundredweight,de
hss,fr
housefly,en
hoth,en
horsemeat,nl
homiletic,de
holography,es
historiographer,el
hirundo,ca
hirschsprung,en
hippodamia,el
hindemith,de
higginson,no
hickock,nl
hibernia,ca
hiawatha,en
heyse,de
hexameter,de
heuristics,uk
heterozygote,no
herpetologist,ca
hermans,de
herbivorous,pl
herberts,da
heracleum,no
hemispheric,es
hemed,ro
helminth,uk
hellespont,el
helical,es
heimdal,no
hedera,nl
hawksbill,el
hasidim,en
harmattan,fr
haredim,fr
haplotype,fr
halon,sv
hafnium,uk
haematology,es
habituation,da
habitability,ca
habanera,es
gynaecological,ro
gulu,lt
gula,no
guillemot,fr
guanaco,es
gryphons,ro
gropius,de
grizzlys,fr
griots,fr
griot,fr
griffons,fr
graver,mk
grapheme,ca
grandniece,de
grandnephew,en
granadilla,es
gounod,ca
gorki,pl
gondolier,it
gond,fr
goldfield,sv
golder,en
golconda,it
godel,it
glycine,ru
gluteus,no
glossolalia,it
gloriosa,pl
glomerular,ca
glia,pt
gladiolus,lt
gipsy,ro
gimbal,es
gigot,fr
gide,fr
gibraltarian,es
ghb,fr
geostrategic,fr
gentes,it
generale,en
geb,ro
gastroesophageal,es
gasometer,de
garrote,pt
garrisoning,pt
garonne,fr
gameboard,da
galsworthy,ru
galois,fr
gallina,pt
galatea,it
galan,ca
fulmars,sv
fritillary,nl
frisians,nl
freyr,no
frescoed,it
foxhound,es
fovea,ro
forme,nl
formalisation,pt
forename,sv
forelimb,sv
foramen,es
footlight,en
folksong,de
flyleaf,en
fluor,es
florio,it
floc,fr
flocculation,ca
flemings,nl
flatcar,de
fitzgeralds,sv
fissile,it
fireproofing,no
fief,fr
festschrift,de
fertilisation,fr
ferrous,it
ferritin,pt
feedstock,sv
federalization,es
fauves,fr
fauntleroy,en
fascicle,ca
fallas,fr
faille,nl
fagus,lt
fabulist,pl
eyespot,nl
extrema,nl
extraversion,it
extensor,ca
exponentiation,pl
expatriation,fr
exogamy,es
excreta,ru
exacta,en
evolutionism,it
evangelized,es
euryale,sv
eurocentrism,es
eupatorium,ca
euonymus,ru
eukaryotic,es
etruscans,it
ethology,it
ethnographer,ru
estuarine,pt
escutcheon,el
erysipelas,pt
eryngium,da
erlang,de
erigeron,it
eradicator,en
equilibria,fr
eprom,pl
epos,it
episcopate,es
epigastric,es
epaulets,ru
eosinophilic,en
enumerable,es
ens,fr
enosis,pt
enlil,pl
enigmas,ca
endothermic,es
endodontic,es
emetic,el
embrasure,fr
embarkation,es
elliptic,uk
electrotherapy,pt
electronegativity,es
ekman,sv
eightieth,it
eider,de
ehrenberg,sv
efflorescence,fr
effendi,mk
educationalist,fr
edgars,en
eclampsia,pt
echolocation,ca
ebn,no
easternmost,de
dynamos,de
dunnock,da
dunkerque,pt
dumdum,no
dukas,sv
dufy,fr
ductile,it
ducat,es
drupes,fr
drupe,sv
drumhead,no
druidism,pt
drey,fr
drews,de
drachmas,el
dozier,en
doxorubicin,it
dowland,ca
donkin,en
donar,nl
dogfighting,el
docudrama,nl
docker,fr
divisor,pt
diverticulum,es
dissidence,fr
dispersive,it
discordance,fr
discolouration,es
disa,sv
diptera,it
diplopia,el
dioscorea,fr
dioecious,pt
dingoes,de
diluent,ro
digoxin,it
digitisation,nl
dicker,en
diaghilev,ru
diacritical,de
devoir,ca
dethronement,es
derricks,fr
deputation,ca
dentition,fr
demoiselle,fr
demobilisation,pt
deltas,uk
delimitation,ro
deflector,es
decolonisation,nl
decidua,ro
decentralise,de
decarboxylase,en
debutantes,pt
debar,mk
deactivation,it
deaconess,fi
daugavpils,fi
dard,it
daoism,de
damas,ca
damar,de
dago,it
dagda,fr
daba,ca
czechoslovak,uk
cytogenetic,pt
cystine,es
cypresses,pt
cyclops,fr
cyclooxygenase,en
cyclade,el
cyanosis,el
cwt,da
cutaneous,fr
curcuma,fr
culebra,ca
culbertson,en
cuirassiers,fr
cuboid,de
cryptologist,pl
cryptanalyst,de
crosier,pl
cros,ro
cronk,no
criollos,pt
crenellate,it
creel,es
creditworthiness,de
craton,en
crataegus,uk
cpus,uk
countrywoman,pl
countersigned,ro
counterrevolutionary,es
counterpunch,mk
counterexample,de
cotopaxi,es
cotoneaster,pl
corylus,uk
corvidae,da
corrida,ca
corpora,en
corollas,es
coreligionist,ro
cordyline,en
copula,it
copepod,es
copal,es
cooperator,ro
convexity,it
conventual,pt
contracture,es
conto,es
consistory,ca
conjunctive,de
conic,ca
confluent,it
condensate,uk
concretion,ca
conciliator,pt
concavity,ro
concatenate,it
computationally,en
computable,es
compressible,fr
compartmentalization,fr
combinatorial,es
columbarium,lt
colubridae,uk
coluber,fr
colloquialism,pl
colloquia,es
collectivisation,mk
colchis,el
colchicine,fr
coeducation,ca
coaxial,es
coastguard,sv
clericalism,it
clemenceau,fr
claros,ca
cladistics,it
cisalpine,it
ciprofloxacin,it
cincinnatus,it
cichlid,en
ciardi,it
chuvash,ru
churchills,no
chrism,it
choroid,es
chorionic,es
chlorofluorocarbon,en
chlorate,fr
chinas,en
chimaera,nl
chileans,es
chicos,ca
chickamauga,no
cheviot,en
chessman,pt
cherubini,it
cheops,ro
chenopodium,ru
charybdis,el
charterhouse,es
charmes,en
charadrius,ca
chancellery,de
chamberlains,sv
chagas,pt
chadian,ru
certhia,ro
cerebrovascular,es
centralist,ca
centimes,lt
centerboard,en
celesta,ro
ceiba,es
cedi,da
cayuga,ro
catalysis,el
catalpa,uk
catafalque,it
casuarina,pt
castrato,el
castrati,ca
castilians,pt
cassock,es
casebook,en
casanovas,ca
casablancas,fr
cartographic,fr
carrell,de
carpi,it
carinae,it
carillon,nl
caribous,fr
carex,uk
carburettor,en
carboniferous,es
caragana,en
cantonal,fr
canonisation,fr
candidiasis,es
candelabrum,sv
campeche,pt
campanula,uk
cameroun,en
cameroonian,fr
calumet,de
calorimetry,pt
caliche,en
calcination,el
caisson,fr
cactaceae,ro
cabalistic,pt
byzantines,ro
bycatch,nl
buteo,ro
busk,it
bushing,pt
burundian,fr
burgoyne,en
burgomaster,uk
bulbul,fr
brunn,de
brunet,pl
bruit,ca
brooking,en
bromberg,de
broglie,fr
bricklayers,pl
breves,ca
bretagne,ro
bremerhaven,de
bradycardia,es
boyles,no
boundedness,uk
boulle,fr
bontemps,it
bonobos,fr
bombus,nl
bolingbroke,ca
bodkin,en
boatyard,en
boatswain,ru
blantyre,no
blain,en
blackshirt,en
bittern,en
bishopric,ca
bipedalism,ca
binger,de
binaural,en
bimodal,es
billabong,pt
bilk,de
bilaterally,pl
biedermeier,de
bidirectional,mk
bida,pl
bibliographer,en
bhutanese,ru
bezels,de
beys,mk
besiegers,pt
berlage,de
beriberi,pt
beria,ro
bergmans,no
bergens,no
bercy,fr
berceuse,ca
berbers,ca
beograd,mk
benzyl,en
bentonite,ca
bennis,en
belugas,en
belarusians,ru
beguine,pt
bedouins,ro
beckley,en
baya,fr
bauhinia,it
basotho,nl
basilicas,it
basia,pl
baryons,es
barcarolle,ca
barberry,en
bandoneon,es
balustrades,it
balthasar,it
balloonist,de
baleen,it
baldric,ca
bais,ca
backspin,de
backe,de
bacilli,it
azt,en
azo,pt
axons,it
axonal,ca
axolotl,de
avo,en
avestan,es
autochthonous,mk
autarky,ca
austenite,pl
auscultation,fr
aurochs,de
auricle,de
auberge,nl
atropa,pt
atrioventricular,it
asymptote,it
asuras,fr
astern,ru
asterism,it
assur,ca
aspis,sv
asphodel,it
asdic,pl
asclepias,sv
arundo,ca
artiodactyl,ru
artilleryman,ru
articular,pl
armadas,ca
aristotelianism,it
arginine,fi
argentinas,fr
areopagus,pt
areca,es
arcus,nl
archimandrite,mk
archaism,ro
archaeopteryx,es
arcanum,it
arbutus,es
arava,it
araucaria,es
arapaho,en
aquitania,ca
aquilegia,ro
aquatint,es
apus,ca
apollinaire,fr
aphrodisias,fr
apatite,ru
anxiolytic,pt
antoninus,uk
antipsychotics,es
antipope,pl
anthroposophy,nl
anthologist,es
anterograde,es
antagonized,da
anodize,it
ankylosing,de
anglicise,en
anglicisation,fr
angiosperm,ca
angevins,fr
androgenic,es
andrena,en
anatomist,ru
anabolic,pt
amphotericin,en
amphorae,el
amphipod,en
amenorrhea,es
ambassadorship,nl
alveoli,it
alpinist,nl
alnus,ru
allocator,uk
aller,es
allemande,ro
allegiant,en
alis,ro
aliphatic,ro
algol,sv
algerians,fr
alcalde,it
albigensian,pt
alar,sv
akha,ca
aileron,ca
ahriman,fr
agon,sv
agenesis,es
aetiology,pl
aeronaut,pt
adverbial,pt
adventuress,en
adobes,es
adjacency,pt
adh,da
addressable,en
actuation,de
achromatic,pt
achaean,it
acclimatisation,pl
acceptor,uk
accentuation,pt
accentor,en
abkhazian,ru
abele,en
abbeys,it
abass,it
zweig,fr
zoroastrians,it
zloty,uk
zinzendorf,de
zama,ro
yevtushenko,uk
yemenis,ca
yahi,fr
xxxiv,ca
xxxiii,it
xlvii,es
xliii,en
wsw,de
woollcott,en
wiss,de
wilno,lt
wieland,de
werfel,it
wedel,de
waynes,de
wassermann,ru
warszawa,de
walhalla,ca
wajda,pl
wagram,fr
wadis,de
vocative,pt
vivarium,fr
vitelli,fr
viscounts,pt
vincas,pl
vilna,fr
villahermosa,es
vieques,en
vicinal,it
vervain,it
vertus,ca
vertu,ro
vermiculite,ca
venezuelans,it
velocipede,it
vassalage,es
vasarely,fr
varlet,fr
varan,fr
vaqueros,ca
valvular,ca
valeriana,ca
uvs,fr
utrillo,ca
urus,de
urticaria,it
urga,ro
upsilon,no
upsala,sv
upjohn,fr
unio,ca
unai,es
tyto,pt
tuscarora,it
tunney,pt
tunicate,es
tuchman,nl
tubule,es
tuaregs,pl
tsuga,pl
truces,es
trophic,ru
trivalent,it
triskelion,en
trigon,ro
triassic,ca
transoceanic,es
tragus,de
tragicomic,it
torreon,en
toreros,ca
torchbearer,de
toona,it
tokay,de
tiu,es
tiros,ca
tinea,it
tillage,uk
tilia,uk
tibial,es
thyroxine,es
thromboembolism,es
thors,fi
thermoelectric,es
themistocles,es
tetracyclines,el
testudo,pt
testator,es
testamentary,es
teres,es
tepic,es
tenge,ru
telegrapher,pt
teg,es
technocracy,es
tebaldi,it
tdt,ca
taus,de
tartus,el
tartary,ca
tartaric,ro
tarsi,ca
tanguy,fr
taney,en
tancred,sv
tampico,en
tambour,uk
tamarins,fr
tamandua,pt
talleyrand,uk
szell,es
syzygy,en
syringa,sv
synovial,it
syncope,fr
synchrotron,ca
synchronizer,es
sylvanus,it
syllabary,it
sverdrup,no
suomi,sv
sundew,sv
subunit,pt
subpopulation,es
sublingual,es
subcontracting,es
streptococcal,ro
stokowski,ca
steroidal,it
sternal,es
stabile,mk
spinet,ca
sphagnum,da
spectrophotometer,uk
spathe,es
spang,da
sophora,ca
soave,it
slovenians,mk
sitta,da
siris,sv
sinologist,fr
sinking,it
simas,pt
silvas,nl
silicosis,ca
shoveler,ro
shevat,en
sherrington,es
shellfire,da
sgs,sv
seta,lt
sessile,fr
sesquicentennial,en
serialism,nl
serer,fr
sequoyah,es
sequoiadendron,en
sequent,pt
septet,es
seles,ca
seines,no
